Order ID,Date,Customer ID,Product ID,Quantity,Total Price,Profit
618362,2024-03-21,86,8,4,1837.52,279.54
969107,2024-03-21,79,5,1,616.41,72.32
783873,2024-03-21,60,12,3,6597.39,1064.48
323822,2024-03-21,5,6,4,2498.04,253.44
705600,2024-03-21,15,14,3,6146.28,927.64
538409,2024-03-21,24,9,1,2110.69,227.56
719335,2024-03-21,58,5,1,616.41,110.56
389340,2024-03-22,73,6,2,1249.02,363.58
763005,2024-03-22,24,13,3,2777.07,635.52
159025,2024-03-22,95,9,4,8442.76,1291.22
787574,2024-03-22,7,1,4,8338.64,1284.52
909121,2024-03-22,83,14,4,8195.04,2160.99
991946,2024-03-22,59,1,4,8338.64,1606.67
774810,2024-03-23,44,14,4,8195.04,1628.04
248535,2024-03-23,86,15,5,8680.95,1478.66
331438,2024-03-23,40,17,3,3619.38,989.48
535546,2024-03-23,96,16,5,10172.05,1811.09
806380,2024-03-23,29,16,1,2034.41,571.86
508634,2024-03-24,72,7,2,4615.84,1070.25
721083,2024-03-24,7,17,2,2412.92,392.94
848088,2024-03-24,70,19,3,2657.88,624.19
108478,2024-03-24,11,8,2,918.76,272.22
607113,2024-03-25,10,3,2,698.44,87.33
768101,2024-03-25,29,17,3,3619.38,736.31
709349,2024-03-25,31,2,4,11792.68,2426.72
435493,2024-03-25,61,20,4,1778.96,376.01
761874,2024-03-25,19,15,4,6944.76,1590.61
681392,2024-03-25,98,5,4,2465.64,615.02
477957,2024-03-25,32,10,4,2445.32,662.81
636674,2024-03-25,6,20,2,889.48,227.16
184526,2024-03-25,58,8,5,2296.9,597.37
664529,2024-03-25,46,9,1,2110.69,312.47
118210,2024-03-26,25,16,4,8137.64,1282.19
721972,2024-03-26,74,1,3,6253.98,1390.26
432745,2024-03-26,82,18,1,2086.3,469.28
106235,2024-03-26,30,3,5,1746.1,353.45
183615,2024-03-26,22,4,4,7214.84,1812.0
903203,2024-03-26,46,7,1,2307.92,404.64
277887,2024-03-26,90,20,2,889.48,223.86
356982,2024-03-26,33,15,3,5208.57,1446.03
661552,2024-03-26,78,10,5,3056.65,680.09
597129,2024-03-26,73,18,3,6258.9,674.6
873140,2024-03-27,4,1,3,6253.98,954.55
439497,2024-03-27,59,7,3,6923.76,1238.18
416886,2024-03-27,52,2,1,2948.17,386.94
823304,2024-03-27,60,9,1,2110.69,508.03
603580,2024-03-27,43,11,1,2041.78,549.54
413117,2024-03-28,14,4,1,1803.71,441.69
786531,2024-03-28,84,7,1,2307.92,627.6
443586,2024-03-28,67,9,5,10553.45,2830.36
201965,2024-03-29,22,8,5,2296.9,666.18
426498,2024-03-29,10,11,5,10208.9,2772.83
963604,2024-03-29,48,16,1,2034.41,495.98
923600,2024-03-29,94,11,3,6125.34,1743.53
628668,2024-03-29,37,14,5,10243.8,2616.49
606962,2024-03-29,7,5,1,616.41,102.5
558289,2024-03-29,36,12,3,6597.39,916.19
744752,2024-03-29,96,12,1,2199.13,227.29
591186,2024-03-29,38,2,1,2948.17,640.13
996166,2024-03-30,99,12,5,10995.65,2314.72
474429,2024-03-30,2,20,1,444.74,90.87
777501,2024-03-30,43,20,4,1778.96,259.28
604524,2024-03-30,66,15,5,8680.95,2066.11
100122,2024-03-30,32,9,1,2110.69,333.83
331283,2024-03-30,82,10,2,1222.66,314.7
188984,2024-03-30,16,5,4,2465.64,559.57
546861,2024-03-31,98,12,5,10995.65,1670.28
506360,2024-03-31,48,14,2,4097.52,798.35
515922,2024-03-31,4,1,3,6253.98,1016.0
396986,2024-03-31,88,16,3,6103.23,770.93
406087,2024-03-31,50,13,1,925.69,151.13
984218,2024-03-31,4,19,4,3543.84,818.74
676671,2024-03-31,16,12,1,2199.13,486.87
335353,2024-03-31,35,4,5,9018.55,2191.82
208776,2024-03-31,12,20,4,1778.96,480.43
225561,2024-03-31,36,17,3,3619.38,530.37
276919,2024-04-01,15,1,5,10423.3,2742.13
539122,2024-04-01,75,2,3,8844.51,2401.37
162897,2024-04-01,12,13,5,4628.45,1348.13
654801,2024-04-01,55,11,4,8167.12,1382.81
350679,2024-04-01,89,7,1,2307.92,478.55
413923,2024-04-02,61,12,1,2199.13,507.6
338926,2024-04-02,31,18,4,8345.2,2309.46
271284,2024-04-02,96,7,3,6923.76,931.71
544220,2024-04-02,36,5,3,1849.23,363.69
786800,2024-04-02,98,4,5,9018.55,1396.31
266658,2024-04-03,17,6,3,1873.53,390.66
694784,2024-04-03,76,4,5,9018.55,2062.93
131449,2024-04-03,18,10,3,1833.99,204.55
830348,2024-04-03,17,13,5,4628.45,789.67
722863,2024-04-03,61,12,3,6597.39,1885.48
403716,2024-04-04,62,19,4,3543.84,469.75
820029,2024-04-04,84,9,2,4221.38,670.75
774960,2024-04-04,1,16,4,8137.64,1908.19
925969,2024-04-04,44,12,3,6597.39,1599.87
154254,2024-04-04,35,4,5,9018.55,2172.38
994805,2024-04-04,65,15,2,3472.38,972.81
710670,2024-04-04,29,7,2,4615.84,826.35
250346,2024-04-05,74,19,1,885.96,134.19
762161,2024-04-05,83,9,3,6332.07,1087.34
252354,2024-04-05,16,15,2,3472.38,720.98
708300,2024-04-05,51,16,3,6103.23,755.59
453692,2024-04-05,70,11,1,2041.78,488.71
736334,2024-04-05,55,10,2,1222.66,238.97
620524,2024-04-05,22,9,4,8442.76,1230.67
176374,2024-04-06,71,14,4,8195.04,2087.15
819454,2024-04-06,79,10,2,1222.66,293.86
928651,2024-04-06,90,4,1,1803.71,508.16
919545,2024-04-07,92,19,3,2657.88,486.06
823941,2024-04-07,7,1,5,10423.3,2668.28
819657,2024-04-07,15,11,5,10208.9,2203.52
995279,2024-04-07,16,17,5,6032.3,1661.81
851188,2024-04-07,9,10,2,1222.66,311.05
498116,2024-04-07,29,2,1,2948.17,837.01
424328,2024-04-07,82,1,2,4169.32,1162.23
832228,2024-04-08,94,3,1,349.22,36.74
860743,2024-04-08,44,19,3,2657.88,376.66
287003,2024-04-08,17,9,3,6332.07,840.9
673998,2024-04-08,44,5,3,1849.23,352.44
110510,2024-04-08,95,2,3,8844.51,889.2
251866,2024-04-08,69,17,2,2412.92,717.88
414979,2024-04-08,4,15,2,3472.38,1027.61
303039,2024-04-08,69,14,2,4097.52,452.54
838626,2024-04-08,45,13,5,4628.45,1347.17
356981,2024-04-09,44,20,4,1778.96,214.31
803247,2024-04-09,67,14,1,2048.76,466.53
853748,2024-04-09,96,15,4,6944.76,1999.82
411628,2024-04-10,77,3,3,1047.66,304.19
752980,2024-04-10,52,15,3,5208.57,558.42
145271,2024-04-10,51,16,5,10172.05,1727.16
913486,2024-04-10,84,10,5,3056.65,417.13
483483,2024-04-11,71,11,3,6125.34,810.95
761545,2024-04-11,56,6,5,3122.55,543.0
636074,2024-04-11,4,11,4,8167.12,1843.46
741566,2024-04-11,69,20,1,444.74,75.88
806397,2024-04-11,18,16,1,2034.41,497.52
313838,2024-04-11,80,11,3,6125.34,939.32
129406,2024-04-11,34,13,2,1851.38,480.97
792920,2024-04-11,96,20,5,2223.7,541.35
505575,2024-04-11,52,2,2,5896.34,966.23
590724,2024-04-12,4,20,3,1334.22,282.28
550805,2024-04-12,23,16,2,4068.82,778.72
384103,2024-04-12,91,3,3,1047.66,250.32
555768,2024-04-12,85,16,2,4068.82,611.82
381571,2024-04-13,60,12,4,8796.52,2604.87
747615,2024-04-13,96,2,1,2948.17,797.7
506557,2024-04-13,11,19,4,3543.84,681.16
328513,2024-04-13,26,20,5,2223.7,528.56
988343,2024-04-13,59,15,4,6944.76,1554.07
121614,2024-04-13,6,3,1,349.22,65.05
194957,2024-04-13,65,17,1,1206.46,122.9
503693,2024-04-13,60,14,5,10243.8,1727.0
126884,2024-04-13,29,20,3,1334.22,176.99
716815,2024-04-14,51,19,2,1771.92,207.87
402035,2024-04-14,75,15,5,8680.95,1944.57
990354,2024-04-14,13,18,4,8345.2,2179.88
978218,2024-04-15,74,9,2,4221.38,1174.81
100427,2024-04-15,34,19,1,885.96,244.03
915476,2024-04-15,61,1,3,6253.98,650.84
942617,2024-04-15,43,10,4,2445.32,472.03
360140,2024-04-15,73,15,2,3472.38,419.29
128188,2024-04-15,63,18,5,10431.5,1771.81
498145,2024-04-15,92,12,2,4398.26,458.26
568968,2024-04-16,85,5,1,616.41,66.93
310605,2024-04-16,89,1,1,2084.66,545.71
265484,2024-04-16,28,20,4,1778.96,259.91
544395,2024-04-16,65,5,5,3082.05,778.94
954685,2024-04-16,9,8,3,1378.14,261.23
656070,2024-04-16,39,14,4,8195.04,2397.68
358263,2024-04-16,42,4,2,3607.42,989.44
131601,2024-04-16,76,1,2,4169.32,735.41
429919,2024-04-16,91,7,5,11539.6,1893.75
347662,2024-04-17,36,6,2,1249.02,220.76
408618,2024-04-17,21,18,2,4172.6,1062.43
214107,2024-04-17,9,16,3,6103.23,1589.93
778884,2024-04-17,95,1,1,2084.66,419.94
401333,2024-04-17,86,19,3,2657.88,581.6
840442,2024-04-18,67,4,1,1803.71,308.05
217339,2024-04-18,59,2,4,11792.68,2116.88
942145,2024-04-18,2,9,2,4221.38,848.14
736149,2024-04-18,62,9,1,2110.69,574.56
170532,2024-04-19,25,13,3,2777.07,777.75
707081,2024-04-19,84,13,4,3702.76,527.67
926039,2024-04-19,72,14,4,8195.04,889.24
406177,2024-04-20,9,6,3,1873.53,291.2
362518,2024-04-20,89,6,5,3122.55,743.49
396653,2024-04-20,22,14,5,10243.8,2156.78
923552,2024-04-20,96,12,5,10995.65,1849.25
333559,2024-04-20,17,1,2,4169.32,718.43
364750,2024-04-21,71,16,5,10172.05,2104.89
812179,2024-04-21,93,4,5,9018.55,2629.65
624375,2024-04-21,25,12,5,10995.65,1172.65
211876,2024-04-21,17,1,3,6253.98,945.24
555430,2024-04-21,64,18,1,2086.3,487.44
785535,2024-04-21,30,14,3,6146.28,731.19
241278,2024-04-22,40,13,1,925.69,178.54
637457,2024-04-22,37,11,2,4083.56,848.74
769014,2024-04-22,4,10,5,3056.65,456.64
847222,2024-04-22,75,11,1,2041.78,596.53
147360,2024-04-22,9,14,5,10243.8,2750.78
680382,2024-04-22,39,16,4,8137.64,2225.33
639887,2024-04-22,70,18,4,8345.2,1840.7
498718,2024-04-22,20,12,5,10995.65,2294.03
861482,2024-04-22,98,10,3,1833.99,274.92
188492,2024-04-22,6,3,3,1047.66,309.62
329529,2024-04-23,9,10,1,611.33,177.27
829452,2024-04-23,1,3,1,349.22,70.91
625874,2024-04-23,10,16,2,4068.82,752.26
169877,2024-04-23,97,16,1,2034.41,383.99
275387,2024-04-23,69,7,3,6923.76,1714.37
753780,2024-04-23,81,15,5,8680.95,2117.63
298144,2024-04-23,92,15,5,8680.95,1848.94
153375,2024-04-24,52,1,1,2084.66,501.23
724744,2024-04-24,3,12,4,8796.52,2097.91
417497,2024-04-24,85,20,4,1778.96,280.86
456526,2024-04-25,12,4,5,9018.55,1147.37
990853,2024-04-25,18,8,4,1837.52,279.88
281819,2024-04-25,3,6,1,624.51,80.98
586096,2024-04-26,50,14,2,4097.52,1076.11
556411,2024-04-26,28,11,2,4083.56,675.53
557067,2024-04-26,81,2,3,8844.51,2360.59
349909,2024-04-26,90,1,2,4169.32,984.26
440549,2024-04-26,41,5,2,1232.82,323.26
662824,2024-04-27,8,11,4,8167.12,2292.33
610158,2024-04-27,82,19,4,3543.84,746.93
446883,2024-04-27,68,19,1,885.96,94.44
454883,2024-04-27,87,4,3,5411.13,1615.77
375123,2024-04-27,24,9,2,4221.38,1081.68
787203,2024-04-27,63,2,4,11792.68,1595.62
588534,2024-04-27,50,9,5,10553.45,1560.52
669691,2024-04-27,74,19,2,1771.92,522.13
177941,2024-04-27,70,4,3,5411.13,596.47
292688,2024-04-28,41,9,5,10553.45,2772.95
940951,2024-04-28,72,4,5,9018.55,2285.88
513353,2024-04-28,100,18,1,2086.3,338.43
910225,2024-04-29,63,14,2,4097.52,468.89
530037,2024-04-29,4,2,5,14740.85,4403.72
999037,2024-04-29,65,4,3,5411.13,1045.36
387866,2024-04-29,52,19,3,2657.88,769.52
552926,2024-04-29,15,15,5,8680.95,1980.1
160601,2024-04-29,18,15,5,8680.95,1145.92
472887,2024-04-29,69,3,4,1396.88,171.27
639039,2024-04-29,1,12,3,6597.39,1349.77
264186,2024-04-29,48,10,2,1222.66,323.07
730753,2024-04-30,14,15,3,5208.57,952.2
583717,2024-04-30,77,18,1,2086.3,376.63
255960,2024-04-30,84,6,4,2498.04,726.94
643572,2024-04-30,83,9,5,10553.45,1227.63
380169,2024-05-01,6,20,4,1778.96,228.87
167454,2024-05-01,51,14,5,10243.8,2081.29
655476,2024-05-01,14,15,5,8680.95,2579.53
794237,2024-05-01,5,7,4,9231.68,1461.71
112532,2024-05-01,71,15,2,3472.38,902.4
715883,2024-05-02,65,8,3,1378.14,377.39
120946,2024-05-02,46,8,5,2296.9,587.9
232917,2024-05-02,21,11,3,6125.34,900.17
719759,2024-05-02,23,12,3,6597.39,1167.98
478437,2024-05-03,16,8,3,1378.14,169.28
571378,2024-05-03,85,19,1,885.96,229.77
599520,2024-05-03,43,20,5,2223.7,316.21
877921,2024-05-03,81,7,1,2307.92,288.39
956047,2024-05-03,95,14,2,4097.52,585.87
324929,2024-05-03,6,6,3,1873.53,336.6
483813,2024-05-03,80,15,4,6944.76,1666.68
429084,2024-05-03,10,14,3,6146.28,1751.25
639795,2024-05-03,37,12,2,4398.26,451.27
286737,2024-05-03,83,16,1,2034.41,318.83
218305,2024-05-04,88,19,3,2657.88,466.28
248929,2024-05-04,66,19,3,2657.88,777.14
587397,2024-05-04,30,12,3,6597.39,1108.64
662749,2024-05-05,67,20,3,1334.22,166.27
597775,2024-05-05,2,8,2,918.76,124.33
146660,2024-05-05,71,17,2,2412.92,294.56
738719,2024-05-05,7,5,5,3082.05,728.71
513195,2024-05-05,99,4,4,7214.84,1746.73
613001,2024-05-05,51,2,4,11792.68,1188.3
154662,2024-05-05,46,13,4,3702.76,796.99
465056,2024-05-06,2,16,4,8137.64,870.41
462345,2024-05-06,22,5,3,1849.23,437.87
767328,2024-05-06,16,5,1,616.41,148.61
674024,2024-05-06,26,7,3,6923.76,1225.57
438119,2024-05-07,17,6,1,624.51,97.9
691277,2024-05-07,22,20,2,889.48,177.92
830380,2024-05-07,86,14,1,2048.76,376.88
174996,2024-05-07,34,5,5,3082.05,449.23
507752,2024-05-07,39,10,4,2445.32,567.14
634359,2024-05-07,59,8,4,1837.52,489.05
566796,2024-05-08,56,3,2,698.44,83.39
360751,2024-05-08,100,18,3,6258.9,925.25
132732,2024-05-08,17,14,5,10243.8,2079.64
963722,2024-05-08,6,7,4,9231.68,1004.23
126581,2024-05-09,38,8,5,2296.9,415.8
565284,2024-05-09,52,16,1,2034.41,476.03
457006,2024-05-09,10,1,2,4169.32,930.39
381220,2024-05-09,23,18,4,8345.2,1617.33
678471,2024-05-09,68,13,2,1851.38,483.38
890772,2024-05-09,12,9,2,4221.38,1240.88
284281,2024-05-09,63,12,2,4398.26,868.9
728730,2024-05-09,85,12,3,6597.39,1408.05
808777,2024-05-09,83,13,1,925.69,116.28
757345,2024-05-10,50,14,4,8195.04,942.66
717321,2024-05-10,12,6,1,624.51,105.71
678094,2024-05-10,65,17,1,1206.46,150.63
439955,2024-05-10,10,17,4,4825.84,1162.31
399995,2024-05-10,68,10,5,3056.65,416.18
843457,2024-05-10,89,20,2,889.48,118.87
974679,2024-05-11,93,13,4,3702.76,1101.45
704311,2024-05-11,62,8,3,1378.14,336.64
667899,2024-05-11,44,2,3,8844.51,1978.84
730476,2024-05-11,36,12,3,6597.39,1279.67
953554,2024-05-11,51,18,2,4172.6,766.11
745260,2024-05-11,23,11,2,4083.56,1192.33
670347,2024-05-11,58,8,5,2296.9,315.66
102285,2024-05-11,35,10,2,1222.66,286.78
374803,2024-05-11,88,10,3,1833.99,338.6
814611,2024-05-11,28,16,5,10172.05,2018.22
780156,2024-05-12,58,8,5,2296.9,555.24
556797,2024-05-12,64,17,4,4825.84,917.55
518046,2024-05-12,27,11,3,6125.34,993.78
139480,2024-05-12,77,6,3,1873.53,414.04
257201,2024-05-13,72,7,5,11539.6,1334.14
917663,2024-05-13,58,2,5,14740.85,2020.28
679874,2024-05-13,93,20,3,1334.22,191.84
841064,2024-05-13,49,8,2,918.76,134.27
191316,2024-05-13,99,9,3,6332.07,643.21
585849,2024-05-13,97,12,5,10995.65,2561.81
339453,2024-05-13,23,8,3,1378.14,229.84
778660,2024-05-13,40,19,1,885.96,249.76
557476,2024-05-14,58,14,2,4097.52,848.3
642297,2024-05-14,63,18,5,10431.5,2560.64
364932,2024-05-14,56,18,4,8345.2,2205.44
358886,2024-05-14,61,11,2,4083.56,869.5
295837,2024-05-14,10,20,3,1334.22,205.73
922236,2024-05-15,87,7,1,2307.92,665.43
316542,2024-05-15,69,15,3,5208.57,857.0
140134,2024-05-15,17,6,3,1873.53,357.75
548198,2024-05-15,60,12,2,4398.26,532.29
868906,2024-05-15,62,6,4,2498.04,684.32
728248,2024-05-15,87,12,3,6597.39,1777.14
551615,2024-05-15,96,14,3,6146.28,1064.0
845020,2024-05-15,60,12,3,6597.39,1169.32
357137,2024-05-16,36,15,5,8680.95,1490.49
856976,2024-05-16,41,9,4,8442.76,1775.6
478690,2024-05-16,4,18,2,4172.6,1063.88
334291,2024-05-16,91,14,5,10243.8,2643.2
460877,2024-05-16,72,15,4,6944.76,1083.94
649436,2024-05-17,36,8,4,1837.52,366.47
230357,2024-05-17,57,5,1,616.41,156.95
363543,2024-05-17,36,1,3,6253.98,1387.34
595193,2024-05-17,25,9,1,2110.69,411.78
898240,2024-05-17,80,6,1,624.51,181.25
449121,2024-05-17,38,20,2,889.48,107.17
322892,2024-05-17,36,19,2,1771.92,257.5
858380,2024-05-17,32,16,1,2034.41,267.7
656200,2024-05-18,87,17,1,1206.46,182.07
975577,2024-05-18,76,4,5,9018.55,1048.59
468107,2024-05-18,62,13,5,4628.45,769.38
297197,2024-05-18,59,1,5,10423.3,2612.76
760323,2024-05-18,19,2,3,8844.51,2037.99
302240,2024-05-18,89,9,2,4221.38,660.67
344682,2024-05-18,10,1,3,6253.98,1740.43
602690,2024-05-19,10,1,1,2084.66,573.63
539370,2024-05-19,81,15,3,5208.57,1541.71
822354,2024-05-19,53,8,5,2296.9,330.45
181722,2024-05-19,20,5,3,1849.23,363.72
273974,2024-05-19,89,15,4,6944.76,1179.26
562782,2024-05-19,98,4,4,7214.84,979.63
934216,2024-05-19,94,4,3,5411.13,1582.43
809114,2024-05-20,60,6,4,2498.04,287.92
572013,2024-05-20,77,14,3,6146.28,911.91
874054,2024-05-20,10,4,3,5411.13,940.27
841858,2024-05-20,92,13,3,2777.07,681.79
918024,2024-05-20,94,3,5,1746.1,232.74
388277,2024-05-21,27,18,3,6258.9,1598.07
853459,2024-05-21,35,7,2,4615.84,641.65
491568,2024-05-21,100,13,5,4628.45,1252.95
153583,2024-05-21,91,5,2,1232.82,176.34
784834,2024-05-22,42,14,3,6146.28,1819.75
854564,2024-05-22,13,4,3,5411.13,1446.74
493059,2024-05-22,11,17,4,4825.84,1402.96
552842,2024-05-22,1,12,3,6597.39,1870.29
705200,2024-05-23,32,15,4,6944.76,1905.25
242004,2024-05-23,31,1,2,4169.32,511.83
242514,2024-05-23,62,4,2,3607.42,752.98
162671,2024-05-23,85,18,3,6258.9,1371.86
533491,2024-05-23,1,19,3,2657.88,594.38
967435,2024-05-23,66,2,1,2948.17,485.76
260101,2024-05-23,49,12,1,2199.13,222.37
627978,2024-05-23,23,18,3,6258.9,862.2
697432,2024-05-23,50,8,5,2296.9,314.12
541934,2024-05-24,20,15,3,5208.57,563.1
172656,2024-05-24,84,17,1,1206.46,340.32
595974,2024-05-24,84,14,5,10243.8,2600.23
771012,2024-05-24,51,6,5,3122.55,660.27
283030,2024-05-24,76,20,5,2223.7,644.67
691219,2024-05-25,67,5,1,616.41,120.58
525037,2024-05-25,24,16,3,6103.23,949.3
509113,2024-05-25,34,1,3,6253.98,976.69
109696,2024-05-25,77,16,2,4068.82,793.79
889968,2024-05-25,60,9,4,8442.76,1937.6
299282,2024-05-25,22,6,1,624.51,178.2
358732,2024-05-26,35,12,5,10995.65,1265.82
595021,2024-05-26,89,11,1,2041.78,467.04
550787,2024-05-26,7,6,4,2498.04,279.25
627089,2024-05-26,24,12,4,8796.52,2218.95
210999,2024-05-26,88,3,4,1396.88,202.2
804272,2024-05-26,91,6,3,1873.53,266.42
916436,2024-05-26,60,2,2,5896.34,786.89
758708,2024-05-26,70,20,1,444.74,105.7
563535,2024-05-27,42,11,2,4083.56,634.94
131716,2024-05-27,2,16,1,2034.41,454.28
655455,2024-05-27,74,6,1,624.51,89.15
161536,2024-05-27,69,19,2,1771.92,414.02
175471,2024-05-27,78,17,2,2412.92,336.61
187130,2024-05-27,67,19,3,2657.88,395.83
761431,2024-05-27,61,10,1,611.33,83.92
127432,2024-05-27,30,14,3,6146.28,805.93
841367,2024-05-27,25,3,4,1396.88,394.63
126553,2024-05-27,43,4,3,5411.13,868.5
255556,2024-05-28,17,15,3,5208.57,530.74
112838,2024-05-28,65,5,5,3082.05,510.6
660883,2024-05-28,20,2,5,14740.85,3013.14
243974,2024-05-28,77,6,5,3122.55,694.17
332181,2024-05-28,77,15,5,8680.95,1661.28
813264,2024-05-28,28,15,2,3472.38,375.27
213257,2024-05-28,42,9,1,2110.69,273.06
225148,2024-05-28,32,10,2,1222.66,359.71
908799,2024-05-28,69,5,1,616.41,68.67
399162,2024-05-29,70,17,1,1206.46,261.73
628490,2024-05-29,27,17,5,6032.3,1408.02
345751,2024-05-29,95,13,2,1851.38,352.26
455929,2024-05-29,57,13,2,1851.38,447.76
249901,2024-05-29,8,19,3,2657.88,785.1
187271,2024-05-30,50,5,4,2465.64,441.14
212533,2024-05-30,62,19,1,885.96,129.94
210860,2024-05-30,67,7,1,2307.92,500.11
189697,2024-05-30,79,2,2,5896.34,1283.6
725447,2024-05-30,99,7,5,11539.6,3435.97
114209,2024-05-30,25,15,4,6944.76,970.2
202217,2024-05-30,64,6,3,1873.53,432.99
256292,2024-05-30,30,8,5,2296.9,315.94
747247,2024-05-30,69,13,1,925.69,121.79
947911,2024-05-30,30,13,3,2777.07,788.72
340281,2024-05-31,77,1,2,4169.32,1054.04
621054,2024-05-31,70,7,1,2307.92,593.89
703509,2024-05-31,8,12,5,10995.65,2538.28
258592,2024-05-31,1,1,4,8338.64,853.43
702926,2024-05-31,19,6,2,1249.02,368.89
951741,2024-05-31,68,3,4,1396.88,196.65
796700,2024-05-31,5,13,1,925.69,181.79
253601,2024-06-01,29,18,1,2086.3,456.47
923098,2024-06-01,63,14,2,4097.52,991.31
388245,2024-06-01,26,8,3,1378.14,387.67
593148,2024-06-01,57,6,5,3122.55,385.06
561479,2024-06-01,51,13,3,2777.07,663.26
949891,2024-06-01,90,16,5,10172.05,1906.08
628419,2024-06-01,70,1,1,2084.66,297.62
930851,2024-06-02,79,12,1,2199.13,647.71
675429,2024-06-02,94,8,3,1378.14,174.8
492447,2024-06-02,36,5,3,1849.23,221.55
683839,2024-06-02,67,8,1,459.38,63.65
677200,2024-06-02,76,13,3,2777.07,478.03
324274,2024-06-02,57,1,4,8338.64,2086.08
269531,2024-06-02,93,5,4,2465.64,269.73
299653,2024-06-02,92,10,5,3056.65,580.98
384152,2024-06-02,46,16,4,8137.64,1895.61
828319,2024-06-02,81,7,4,9231.68,2345.22
223894,2024-06-03,12,19,1,885.96,134.93
413369,2024-06-03,71,15,2,3472.38,828.5
558664,2024-06-03,32,3,1,349.22,98.0
926925,2024-06-04,89,1,2,4169.32,514.46
865393,2024-06-04,11,6,3,1873.53,361.12
814746,2024-06-04,36,3,3,1047.66,271.58
349876,2024-06-04,33,3,5,1746.1,259.96
628075,2024-06-05,12,17,1,1206.46,291.76
312972,2024-06-05,67,12,5,10995.65,1790.7
709597,2024-06-05,88,18,4,8345.2,2457.2
247745,2024-06-05,14,5,3,1849.23,313.09
566961,2024-06-05,94,4,1,1803.71,278.91
288601,2024-06-05,80,19,1,885.96,255.91
212038,2024-06-05,61,19,1,885.96,133.47
929450,2024-06-05,11,20,4,1778.96,231.55
973616,2024-06-05,6,19,1,885.96,100.08
278268,2024-06-06,18,19,4,3543.84,995.92
521519,2024-06-06,40,9,3,6332.07,1029.64
619477,2024-06-06,58,14,5,10243.8,1120.33
446964,2024-06-06,88,17,4,4825.84,1149.81
866284,2024-06-06,67,10,5,3056.65,710.86
527472,2024-06-06,47,20,4,1778.96,448.14
752659,2024-06-06,96,17,1,1206.46,199.72
687648,2024-06-06,93,11,2,4083.56,858.15
746285,2024-06-06,42,6,4,2498.04,618.34
350440,2024-06-06,49,5,4,2465.64,567.87
773337,2024-06-07,50,1,5,10423.3,1265.26
907883,2024-06-07,74,7,1,2307.92,537.0
542666,2024-06-07,16,12,1,2199.13,470.02
312674,2024-06-07,33,8,5,2296.9,345.09
187272,2024-06-07,15,5,2,1232.82,353.4
558417,2024-06-08,9,10,1,611.33,114.69
754001,2024-06-08,31,10,3,1833.99,437.3
973303,2024-06-08,45,10,3,1833.99,276.12
346506,2024-06-08,86,7,3,6923.76,1145.88
281694,2024-06-09,48,8,5,2296.9,368.25
862838,2024-06-09,68,18,3,6258.9,1835.42
433511,2024-06-09,94,13,4,3702.76,930.02
994551,2024-06-09,17,15,3,5208.57,1523.41
639689,2024-06-09,68,19,2,1771.92,511.35
571960,2024-06-09,91,19,3,2657.88,355.6
678889,2024-06-09,17,11,4,8167.12,1649.07
660318,2024-06-10,72,18,2,4172.6,529.82
138451,2024-06-10,37,2,4,11792.68,1363.57
213623,2024-06-10,8,4,5,9018.55,2570.07
614135,2024-06-10,9,12,3,6597.39,1133.33
291493,2024-06-11,60,1,5,10423.3,2260.38
118327,2024-06-11,58,1,5,10423.3,1978.42
795310,2024-06-11,9,11,4,8167.12,1439.55
381849,2024-06-11,56,4,3,5411.13,1620.64
138270,2024-06-11,36,13,5,4628.45,970.87
773696,2024-06-11,39,3,2,698.44,169.31
809308,2024-06-11,10,9,3,6332.07,693.27
792149,2024-06-11,66,14,1,2048.76,544.35
646631,2024-06-12,14,11,1,2041.78,272.29
445141,2024-06-12,47,3,4,1396.88,174.54
351798,2024-06-12,38,17,5,6032.3,1133.15
409930,2024-06-12,31,5,2,1232.82,280.39
185774,2024-06-12,45,16,1,2034.41,320.41
945538,2024-06-12,75,16,2,4068.82,826.8
161205,2024-06-12,78,5,4,2465.64,584.61
998173,2024-06-12,39,3,5,1746.1,243.96
819226,2024-06-12,60,13,4,3702.76,650.77
714173,2024-06-13,27,17,3,3619.38,682.98
668246,2024-06-13,81,10,3,1833.99,465.58
533952,2024-06-13,4,3,2,698.44,146.11
536391,2024-06-13,68,19,4,3543.84,968.37
128521,2024-06-13,74,10,2,1222.66,258.34
784604,2024-06-13,24,13,3,2777.07,491.17
114968,2024-06-13,25,5,4,2465.64,469.74
528022,2024-06-14,52,19,2,1771.92,405.03
166884,2024-06-14,61,2,5,14740.85,2242.98
369969,2024-06-14,28,17,4,4825.84,1144.32
297709,2024-06-14,52,10,2,1222.66,126.19
816385,2024-06-14,87,6,3,1873.53,224.07
428617,2024-06-14,10,4,4,7214.84,1854.34
187174,2024-06-15,64,18,4,8345.2,1114.97
806148,2024-06-15,48,5,3,1849.23,398.06
580220,2024-06-15,19,2,4,11792.68,2932.83
389904,2024-06-15,22,7,2,4615.84,783.62
170729,2024-06-15,12,8,2,918.76,120.57
125439,2024-06-15,37,7,3,6923.76,1959.92
880535,2024-06-15,96,5,4,2465.64,561.55
899394,2024-06-16,95,4,5,9018.55,1035.96
439268,2024-06-16,71,19,2,1771.92,208.35
979611,2024-06-16,10,11,4,8167.12,1419.45
